url,label
"https://live-webcam-indian.blogspot.com/",phishing
"https://coatingsworld.com/contents/view_breaking-news/2011-08-17/akzonobel-provides-coating-protection-for-the-san-francisco-oakland-bay-bridge/",benign
"https://brewforia.com/Browse-Beer-By-Brewery",benign
"https://grsgis.com/xmlrpc/cache/c/index.php?email=abuse@nbad.ae",phishing
"https://hopesos.com/secureview/paypal2013",phishing
"https://www.lengelshof.de/taxdk/",phishing
"https://anarchyvapor.com/wp-content/plugins/doc/cb6de289b13f9dc2601d1b26def8d11a/",phishing
"https://ukathletics.com/sports/m-baskbl/archive/kty-m-baskbl-archive.html",benign
"https://tlumaczenia-byler.eu/download/VERIFY/LIFEVERIFY/es",phishing
"https://update.websecure-com.us.rhrtne2i2v84pc7sc8w4wnrlbgeniqfnjjuubjy8fezptqoxuwf7bv2fxwth.nicosysmdp.com.ar/Limit-id=653250/security/",phishing
"https://softwarecomparel.org/xv9ecbtgj",phishing
"https://legalwebdesigners.com/lnrmj2",phishing
"https://www.babinet.cz/avatars/19889/hires/dir/99cacfa5a72dc528b76c7eceb00b9541/",phishing
"https://www.surveymonkey.com/s/KBYYSL2",phishing
"https://lockingshields.org/wp-content/themes/public",phishing
"https://porntube.com/pornstars/flower-tucci",benign
"https://skyscrapercity.com/showthread.php?t=1239665&page=19",benign
"https://clbuzz.com/triple-h-shawn-michaels-vs-cody-rhodes-ted-dibiase-wwe-summerslam-2009-match-preview/",benign
"https://www.freetechbooks.com/viewforum.php?f=14",benign
"https://fwrush.com/components/5615544189/1294932528532/",phishing
"https://katsifarakisae.gr/site/ppl/fm12df81892836d339b7ae8dc478f086d2b2df81892836d339b7ae8dc478f086d2b2/fm1/",phishing
"https://www.babinet.cz/avatars/19889/hires/dir/5c8d1516d68fe755342d48a7d71add9c/",phishing
"https://cc.utah.edu/~mf8222/RLFRefs.html",benign
"https://pt-tkbi.com/providernet/provider/provider/webmail/securenow/webnet",phishing
"https://sites.inka.de/lina/tracer.html",benign
"https://usitreq.blogspot.de/2011_09_25_archive.html",phishing
"https://amazon.ca/Walt-Disney-Treasures-Rarities-Celebrated/dp/B000ATQYUG",benign
"https://blingcheese.com/graphics/1/kelly+blatz.htm",benign
"https://xxlmag.com/news/latest-headlines/2009/12/the-neptunes-named-best-producers-of-the-decade/",benign
"https://www.bharathadeepam.com/bbm/wp-admin/images/security-service179/us/",phishing
"https://landoverbaptist.net/showthread.php?t=67410",benign
"https://www.sas.com/products/webhound/",benign
"https://urb-bearings.ro/GoogleDoc/",phishing
"https://estoa.frost-electric-supply.com/ukoatiptyv/upseeboapo/ufekyckaft/files/",phishing
"https://sourcecodeonline.com/list?q=plot_histogram_and_pie_chart",benign
"https://konoridaba-blt-eiktu-nx.eu.pn/forums.ws15,16,650,91478123/",phishing
"https://tagsup.com/tag/Alexandre+Coste",benign
"https://cedrussauna.com/jhg45s",phishing
"https://bruceandbrandonleeautographs.info/",benign
"https://www.123660.com/img/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3",phishing
"https://paypal.com.webapps.mpp.drosmancakar.com/home.php",phishing
"https://www.alcq.com.au/wp-includes/personal/logon/login.jsp.htm",phishing
"https://canadalawyers.org/qc/longueuil-attorneys/1.htm",benign
"https://bluefile.biz/",phishing
"https://hotflick.net/celebs/jayne_heitmeyer.html",benign
"https://hamiltonscores.com/2011/03/19/trio-delivers-a-heads-up-play-for-panthers/",benign
"https://www.nstarsolutions.com/wse.htm",benign
"https://nobullbats.com/res1.php",phishing
"https://151.80.207.170/upload/_dispatch.php",phishing
"https://www.columbia.edu/kermit/utf8.html",benign
"https://www.paypal.com.securityalert.ref0004854.accountupdate.live-coast.com/",phishing
"https://french-engravings.com/old-prints-antique-engravings/Louis-VII-of-France-en.html",benign
"https://en.wikipedia.org/wiki/1971_Oakland_Athletics_season",benign
"https://www.alrnajedgroup.me/lnsh/admin.php",phishing
"https://update.login.confirmation.cmd.vin.data.base.id.user.256937364313.sportsmemorabiliatraders.com/6de633ad0975e933de15b546ef583c49/",phishing
"https://normalruraltamaulipas.com/wp-admin/css/colors/ocean/Docs/d606d41c95f7d9f218c2d1b89a51e02c",phishing
"https://paypal.com.cy.cgi.bin.webscr.cmd.login.f14de58cef.welcompak.com/paypal-fr/3db8fb1d2f4f2dd005ac74c3ebb3d6dd/",phishing
"https://onlinksoft.org/dragon1/products/adobe.php?email=abuse@yahoo.comm.cn",phishing
"https://demonslayer-001-site1.1tempurl.com/Panel/",phishing
"https://www.surpreendapontos.com.br/Sites/PF/",phishing
"https://ahrchk2.hkcolocation.com/webmail/src/paypal/de/cgi-bin/",phishing
"https://cornellpress.cornell.edu/book/?GCOI=80140100169490",benign
"https://house.missouri.gov/content.aspx?info=/bills061/bills/HB1326.htm",benign
"https://youtube.com/watch?v=kFdWGJkfq8U",benign
"https://myspace.com/orileyspub",benign
"https://elobays.land.ru/UWyq6CfuydCeuATZa3wSs8twYV4Xqt5bfhDU1Pp4fbkDOW3I4f8zgXR1xXU3txHGlEXlATXBEsmHNfY2SmSBl5v7FBWUvmAiJUS9zI8b7xlokAeHzSa7U6V.htm",phishing
"https://westchesterairportcarrental.com/",benign
"https://familyfriendpoems.com/poem/heaven-is-never-too-far",benign
"https://jjdstorage.com/image/userfiles/paypal-com.webscrcgilogin.dispatch.455935L4RQUSF942L5Lfdsqf/MGen/F0d31851e89ae5d73ed66443e4d8b871d/?dispatch=RcMhB8ajGOGPne1c4sC5AqNoCNZTY8xPkj7Vsie86UXt8YGdrj",phishing
"https://findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=9051",benign
"https://jamstandguitar.com/wp-includes/pomo/data/133637826d2928d9b9a69a0e9319495f/",phishing
"https://weitz.de/cl-interpol/",benign
"https://twitter.com/FamilyBidness",benign
"https://ejhconsulting.net/webmail",phishing
"https://www.seferihisarkentrehberi.com/includes/js/calendar/lang/windhoek_tours/7c2f0387de1a9adbd56d343c1700b4e9/",phishing
"https://www.clos-alesia.com/components/com_hsconfig/views/ben/",phishing
"https://bigtengeeks.com/",benign
"https://thefreelibrary.com/Newspaper--daily+%26+weekly.-a0206110289",benign
"https://icloud-find.us/index.asp",phishing
"https://konto-sicherheitscheck.net/uebersicht/",phishing
"https://delmorerecordings.com/?page_id=4",benign
"https://chuckberry.com/",benign
"https://raphik.tripod.com/Raphi.html",benign
"https://garragrupera.tv/wp-includes/images/crystal/AOL_Login.htm",phishing
"https://www.accentdlafirm.com/views/addons/KontoI7587REFpbsSTOred.htm",phishing
"https://www.doneusebio.com/intl/update/webscr2.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e500023ff471af461b63771feeb6e62b9900023ff471af461b63771feeb6e62b99",phishing
"https://www.ams.org/tex/commercial-tex-vendors.html",benign
"https://digg.com/news/story/Kirsten_Marina_Costas_Bernadette_Protti",benign
"https://raphaelalvespilates.com.br/wp-content/plugins/adminshell/Google/purchase/file/Drive/index.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid=&amp;userid_JeHJOXK0IDw_JOXK0IDD",phishing
"https://pastehtml.com/view/baajlhx6x.html",phishing
"https://youtube.com/watch?v=nBCNsrVOXLw",benign
"https://imdb.com/name/nm0000623/",benign
"https://static.wix.com/client/app.swf?cacheKiller=v\\%3D821&amp;max-age=172800",phishing
"https://downloadonic.com/pctuneupsuite.com/filesdownload/PCTuneU<br/>pWiFiHotspotCreator_IS.exe",phishing
"https://wn.com/La_Dentellière",benign
"https://www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=oysrjawus.battle.net/d3/en/index&amp;",phishing
"https://www.cs.hmc.edu/~fleck/computer-vision-handbook/index.html",benign
"https://education.com/schoolfinder/us/south-carolina/chesnee/chesnee-elementary-school/",benign
"https://sevkon.net/js/?us.battle.net/login/en/?ref=3Dhttp\\%3",phishing
"https://nextmontreal.com/gamerizon-raises-funding/",benign
"https://balancemassagehi.com/App/shop/ie/browse/apple/m/",phishing
"https://pgsskateshop.com.br/document/58381170db5f2ca060c1e49d25f1e996/",phishing
"https://www.cadastreprograma.net/index.php",phishing
"https://schoolfriends.com.au/School.page/Primary%20school/list/Australia/NSW?filterBy=N&page=3",benign
"https://kgefbdcyrlx.pw/upload/_dispatch.php",phishing
"https://rentabilinet.org/annuaire/prcache/net/text1220.htm",benign
"https://gesansow.net/3i9wk",phishing
"https://ahsapoyungruplari.net/manset/js/",phishing
"https://www.d3-batt.tk/cert",phishing
"https://www.dgzdrq.com/Images/",phishing
"https://villakidsbuffetinfantil.com/Limit-id=65722/1fbf7048152652df17085571cb5a976c/",phishing
"https://hymnsite.com/lyrics/umh326.sht",benign
"https://wallpapers.graphicfreebies.com/index.html",benign
"https://timesleader.com/news/hottopics/home_rule/Tim_McGinley_runs_for_county_council_03-29-2011.html",benign
"https://camarillolongdistancemovers.com/blog/wp-admin/images/pypan",phishing
"https://thesatirestall.blogspot.com/",benign
"https://www.sodick-ft.com/money/forum1/post.php",phishing
"https://findarticles.com/p/articles/mi_m1355/is_15_102/ai_92524798/",benign
"https://188.127.237.66/message.php",phishing
"https://scribd.com/doc/26446811/Beginning-ASP-NET-2-0-and-Databases",benign
"https://independent-valuation-protection-institute.org/",benign
"https://zxpos.net/tpl/Chat/nuchinucah/sichimoca/laibancag/tzatocam/laizan/fotola/iavas.html",phishing
"https://ewtn.com/vnews/getstory.asp?number=100640",benign
"https://spc.noaa.gov/climo/torn/locations.html",benign
"https://providence.org/phs/archives/history-online/BlessedEmilie/MGCause/Pages/MGChrono.aspx",benign
"https://scandoil.com/moxie-bm2/news/hrt-participaes-em-petrleo-to-acquire-unx-energy.shtml",benign
"https://zoocrewconstruction.co/wp-content/plugins/quick-setup/mailupdate/others/",phishing
"https://docs.google.com/a/rams.colostate.edu/spreadsheet/viewform?formkey=dERiTzByUGF5eXVldF9XT2FqLVpuQlE6MQ",phishing
"https://dental-lux.su//images/vodafone.co.uk/index.html",phishing
"https://kumanday.com/templates/beez/images/cadastro/",phishing
"https://sialkotexport.com/industry/Exporters_Gloves.aspx",benign
"https://blog.playmakermobile.com/blog/2010/08/miami-dolphins-20102011-scouting-report.html",benign
"https://chequeturismo.com.br/cp/home/aapf/login.jsp_aapf.IDH=sim_perfil=1/index.php",phishing
"https://slamclothing.co.in/zxifn",phishing
"https://nbjzpx.com/n9ih0k",phishing
"https://lilyjackson.com.au/",benign
"https://ftwbrazilianjiujitsu.com/",benign
"https://harshwhispers.com/img/dunptty.gif",phishing
"https://qbscout.com/",benign
"https://journeyinsidemymind.com/",benign
"https://mallsandoutlets.com/malls/la-place-vertu-shopping-centre-st-laurent-qc-mall/hair-salons/",benign
"https://negociosforestales.com/templates/ja_purity/js/refererident=5G3GT6E3F2C2/cookieid=25618/noscr=false/login.php",phishing
"https://olympic.ca/en/news/2010-hall-fame-inductee-paul-poce/",benign
"https://www.leaseplan.net/christmas_de_los_deseos/flash/dir/64fa51147297692eae6753d656c32b06/",phishing
"https://yellowpages.com/payette-id/classifieds",benign
"https://tools.ietf.org/html/rfc224",benign
"https://smoktruefalse.com/system32.exe",phishing
"https://www.rebolforces.com/view-faq.html",benign
"https://citmedialaw.org/blog/2010/court-battle-filmmakers-footage-spurs-national-debate-reporters-privilege",benign
"https://three.fdsfgsgdvsd.biz/zp16tlhe8l\\ncalambar.loungio.com/ads/frame.html",phishing
"https://www.drbob42.com/books/delphint.htm",benign
"https://zoominfo.com/people_directory/professional_profile/D-2-37201",benign
"https://171.red-80-33-45.staticip.rima-tde.net/dessing/site/secure/your/personal/account/be/more/secure/whit/us/",phishing
"https://cincinnati.citysearch.com/profile/602901372/springdale_oh/dave_buster_s.html",benign
"https://en.wikipopia.org/artv.ca",benign
"https://thebluestar.web.fc2.com/897fyDnv",phishing
"https://furnishedapartmentshop.com/Sayre-Pennsylvania",benign
"https://mrkitchens.co.nz/MysqlMyWu/signInAction.do.html",phishing
"https://oroauto.net/tmp/sp.php",phishing
"https://www.radioconcordia.cl/paypal.com/encripted/ssl218.site/login.html?cmd=_login-run&dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e546ff8d653313400edc8d14306083d8bb46ff8d653313400edc8d14306083d8bb",phishing
"https://qualifiedplans.com/components/AtualizacaoModuloSeguranca2016IhHTE6T4p0AB5u559CGdhp/index.php",phishing
"https://topix.com/forum/who/rosemary-forsyth/TJMFUINNJK3T6JCBR",benign
"https://imdb.com/name/nm0479017/",benign
"https://goo.gl/J1QzZI",phishing
"https://gqcdefybgkm.laypatchimmediately.ru/start_page.exe",phishing
"https://forums.creativecow.net/readpost/145/863556",benign
"https://us.battle.net.ok.hhweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam",phishing
"https://baslangicakademi.com/images/stories/motivacao/piecemaker.swf",phishing
"https://www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=o1YM487H7eg3G63c664Gjk3RU34L53deUjEi4hNnC06B2MU3B0s/144a5f1b8e67de25c804b516531329eb/",phishing
"https://worthpoint.com/worthopedia/expert-infantryman-badge-combat-infantry-badge",benign
"https://absoluteastronomy.com/topics/Paul_Cohen_(mathematician)",benign
"https://wiki.answers.com/Q/How_old_is_luigi",benign
"https://support.microsoft.com/?kbid=39585",benign
"https://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\\%3Battredirects=2&amp;attachauth=ANoY7coAxmj6-5RtciMpOdtBAOB6OrRIQ6T2CqPHKkvC-CWSNL33CMGIhmT6KLGKsrA_gme9caaLsD5BrFz_QfZl-DUfvpQS_Pnrd6sfTUMst8H6bRGQO7UIr1r6YEUnK4tI_BjllBcEUg2Avx_u7LeA3bNikyvMQUbIYu9uJKPKYvqXiWW9263J5zSuL4gQPZ_YQaw244dhipyDNI4lE_uXx3a1PTsdSg\\%3D\\%3D&amp;attredirects=1",phishing
"https://iachovski.com/c0ssh",phishing
"https://spoke.com/info/p6KBRG7/BrianORTON",benign
"https://hotflick.net/celebs/daniel_kash.html",benign
"https://youspeak.pt/liowrtxs",phishing
"https://tool.motoricerca.info/robots-checker.phtml",benign
"https://lbancofalabellape.com/",phishing
"https://insiderpages.com/b/3710097025/childrens-hospital--research-oakland",benign
"https://duenorth.net/northway/",benign
"https://youtube.com/watch?v=q6DBILi0vzg",benign
"https://us.battle.net.aaus.asia/login/en/",phishing
"https://tescoonline.bankupdate.on5.biz",phishing
"https://avantecontabil.com.br/site/media/com_contenthistory/avantecontabil1.html",phishing
"https://www.wired.com/culture/lifestyle/news/2000/07/37297",benign
"https://jeffott.net/30Dj38/contact.html",benign
"https://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coJlUAd8iz1F0CfA_1VixzeyPcF2Ez5d9Kl0nWZHds0EqvUTLOamg4Eh-2F67xR80Jkkw4xeWZE6SfcOfrS2aW6kPirI0TsFoeTpjRRZ93e35Ul59IBDJ2L4n_1C7j31EdBuoJ5CPL6PhLAIGphUMiwQYIePSXW9Wot1liAm17zaZWF0KPr3hDhzixnpBG1vNTSvZurG44CeWANJNGPq0HJksPZnw\\%3D\\%3D&amp;attredirects=2",phishing
"https://melekemuelighting.com/downloader/lib/Mage/Archive/Apl/ca-en-world/verify.php",phishing
"https://metroenforcement.com/",benign
"https://scottrades.ru/google/",phishing
"https://update-informations029.creativeplaythings.com.au/?/cgi-\\%0D\\%5Cn\\%0D\\%5Cnbin/webscr?cmd=_login-\\%0D\\%5Cn\\%0D\\%5Cnsubmit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60",phishing
"https://celebrityfuzz.com/Edgar-Bronfman-Jr-/index.html?imagestart=8&videostart=0",benign
"https://english.turkcebilgi.com/Kevin+Robinzine",benign
"https://vishalgangadin.com/Remax/",phishing
"https://facebook.com/george.mitchell",benign
"https://berylirving.com/bobs/f860c36a9c3edcb7285725be4e03672c/",phishing
"https://secure.runescape.com.rrus.asia/m=weblogin/index.htm",phishing
"https://gordonpeters.co.uk/GilbertAndSullivan.html",benign
"https://www.eatonpto.org/www.paypal.com/encripted/ssl218.site/login.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5c8f4c6ebf0391e884902b42d12055b5bc8f4c6ebf0391e884902b42d12055b5b",phishing
"https://chrisjacks.com/765.html",benign
"https://equineline.com/freefr.cfm?target_url=brind98.htm&yah=Leading+Breeders",benign
"https://aar.com.au/experts/search.asp?alpha=D",benign
"https://fra1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1P3sUrkfherQ_w_UoXI_CtT-amZmZmZm5PwMgkjpWxwQ9Aw2CJEOEijL3UGpTAAAAACcYEgA5BAAAawYAAAIAAADJReYAXxsDAAAAAQBVU0QAVVNEANgCWgDU6gAANKQAAgUAAQIAAIQAICZSlAAAAAA.&cnd=%21MCX99wjrkOsBEMmLmQcYACDftgwwADgAQABI6wxQp7BIWABg-wJoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5AZqZmZmZmbk_wQGamZmZmZm5P8kBR5aCLvAX_j_ZAQAAAAAAAPA_4AEA9QEAAIA-&ccd=%21TQa9PAjrkOsBEMmLmQcY37YMIAA.&udj=uf%28%27a%27%2C+129071%2C+1399476471%29%3Buf%28%27c%27%2C+3852395%2C+1399476471%29%3Buf%28%27r%27%2C+15091145%2C+1399476471%29%3B&vpid=195&referrer=theladbible.com&ct=0&dlo=1",phishing
"https://us.battle.net.ok.qqweb.asia/login/en/login.html?app=wam&amp;ref=https:battle.net/account/&amp;eor=0&amp;app=bam",phishing
"https://lateralnoise.com/2008/02/destroyalldreamers-wish-i-was-all.html",benign
"https://mxp2035.com",phishing
"https://quotes.lucywho.com/browse/keywords/pep-quotes.html",benign
"https://knol.google.com/k/brian-ricks/david-a-bednar/2o20c21dj34qj/9",benign
"https://actionext.com/names_j/jethro_tull_lyrics/two_fingers.html",benign
"https://entero.com.au/images/others/?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=",phishing
"https://facebook.com/pages/Lady-Alys-Robi/82751468723?sk=photos",benign
"https://www.avs-electricload.com/character/tfc422",phishing
"https://electime.com/wp-content/themes/765g473bf34",phishing
"https://tools.ietf.org/html/rfc2157",benign
"https://31.41.44.252/module/09e2a5987534a3f12a01504e2823f826/",phishing
"https://tools.ietf.org/html/rfc2826",benign
"https://www.digidesign.com/products/hd/main.cfm",benign
"https://facebook.com/opalhilldrive",benign
"https://gopsusports.com/sports/m-baskbl/spec-rel/060311aad.html",benign
"https://steammega.gegahost.net/",phishing
"https://shamrock-india.com/home.html",benign
"https://news.cnet.com/2100-1023-247255.html",benign
"https://fouradio.com/wp-content/windows/index.html",phishing
"https://daniellefromftv.com/",benign
"https://cdl2014.hol.es/12072013.zip",phishing
"https://en.wikipedia.org/wiki/Joseph_Baker_(Royal_Navy_officer)",benign
"https://gearthhacks.com/dlfile29266/William-H.-Zimmer-Power-Station.htm",benign
"https://brandsthattravel.com/",benign
"https://newamericantheatre.com/",benign
